,observation_date,PCEPILFE_20000801,PCEPILFE_20000828,PCEPILFE_20000929,PCEPILFE_20001030,PCEPILFE_20001130,PCEPILFE_20001222,PCEPILFE_20010201,PCEPILFE_20010301,PCEPILFE_20010330,PCEPILFE_20010430,PCEPILFE_20010529,PCEPILFE_20010702,PCEPILFE_20010731,PCEPILFE_20010830,PCEPILFE_20011001,PCEPILFE_20011101,PCEPILFE_20011203,PCEPILFE_20011221,PCEPILFE_20020131,PCEPILFE_20020301,PCEPILFE_20020329,PCEPILFE_20020429,PCEPILFE_20020528,PCEPILFE_20020628,PCEPILFE_20020802,PCEPILFE_20020830,PCEPILFE_20020930,PCEPILFE_20021101,PCEPILFE_20021127,PCEPILFE_20021223,PCEPILFE_20030131,PCEPILFE_20030303,PCEPILFE_20030328,PCEPILFE_20030428,PCEPILFE_20030530,PCEPILFE_20030627,PCEPILFE_20030801,PCEPILFE_20030829,PCEPILFE_20030929,PCEPILFE_20031031,PCEPILFE_20031126,PCEPILFE_20031223,PCEPILFE_20040105,PCEPILFE_20040202,PCEPILFE_20040301,PCEPILFE_20040326,PCEPILFE_20040430,PCEPILFE_20040528,PCEPILFE_20040628,PCEPILFE_20040803,PCEPILFE_20040830,PCEPILFE_20040930,PCEPILFE_20041101,PCEPILFE_20041201,PCEPILFE_20041223,PCEPILFE_20050131,PCEPILFE_20050228,PCEPILFE_20050331,PCEPILFE_20050429,PCEPILFE_20050527,PCEPILFE_20050630,PCEPILFE_20050802,PCEPILFE_20050901,PCEPILFE_20050930,PCEPILFE_20051031,PCEPILFE_20051201,PCEPILFE_20051222,PCEPILFE_20060130,PCEPILFE_20060301,PCEPILFE_20060331,PCEPILFE_20060501,PCEPILFE_20060526,PCEPILFE_20060630,PCEPILFE_20060801,PCEPILFE_20060831,PCEPILFE_20060929,PCEPILFE_20061030,PCEPILFE_20061130,PCEPILFE_20061222,PCEPILFE_20070201,PCEPILFE_20070301,PCEPILFE_20070330,PCEPILFE_20070430,PCEPILFE_20070601,PCEPILFE_20070629,PCEPILFE_20070731,PCEPILFE_20070831,PCEPILFE_20070928,PCEPILFE_20071101,PCEPILFE_20071130,PCEPILFE_20071221,PCEPILFE_20080131,PCEPILFE_20080229,PCEPILFE_20080328,PCEPILFE_20080501,PCEPILFE_20080530,PCEPILFE_20080627,PCEPILFE_20080804,PCEPILFE_20080829,PCEPILFE_20080929,PCEPILFE_20081031,PCEPILFE_20081126,PCEPILFE_20081224,PCEPILFE_20090202,PCEPILFE_20090302,PCEPILFE_20090327,PCEPILFE_20090430,PCEPILFE_20090601,PCEPILFE_20090626,PCEPILFE_20090804,PCEPILFE_20090805,PCEPILFE_20090828,PCEPILFE_20091001,PCEPILFE_20091030,PCEPILFE_20091125,PCEPILFE_20091223,PCEPILFE_20100201,PCEPILFE_20100301,PCEPILFE_20100329,PCEPILFE_20100503,PCEPILFE_20100528,PCEPILFE_20100628,PCEPILFE_20100803,PCEPILFE_20100830,PCEPILFE_20101001,PCEPILFE_20101101,PCEPILFE_20101124,PCEPILFE_20101223,PCEPILFE_20110131,PCEPILFE_20110228,PCEPILFE_20110328,PCEPILFE_20110429,PCEPILFE_20110527,PCEPILFE_20110627,PCEPILFE_20110802,PCEPILFE_20110829,PCEPILFE_20110930,PCEPILFE_20111028,PCEPILFE_20111123,PCEPILFE_20111223,PCEPILFE_20120130,PCEPILFE_20120301,PCEPILFE_20120330,PCEPILFE_20120430,PCEPILFE_20120601,PCEPILFE_20120629,PCEPILFE_20120731,PCEPILFE_20120830,PCEPILFE_20120928,PCEPILFE_20121029,PCEPILFE_20121130,PCEPILFE_20121221,PCEPILFE_20130131,PCEPILFE_20130301,PCEPILFE_20130329,PCEPILFE_20130429,PCEPILFE_20130531,PCEPILFE_20130627,PCEPILFE_20130802,PCEPILFE_20130830,PCEPILFE_20130927,PCEPILFE_20131108,PCEPILFE_20131206,PCEPILFE_20131223,PCEPILFE_20140131,PCEPILFE_20140303,PCEPILFE_20140328,PCEPILFE_20140501,PCEPILFE_20140530,PCEPILFE_20140626,PCEPILFE_20140801,PCEPILFE_20140829,PCEPILFE_20140929,PCEPILFE_20141031,PCEPILFE_20141126,PCEPILFE_20141223,PCEPILFE_20150202,PCEPILFE_20150302,PCEPILFE_20150330,PCEPILFE_20150430,PCEPILFE_20150601,PCEPILFE_20150625,PCEPILFE_20150803,PCEPILFE_20150828,PCEPILFE_20150928,PCEPILFE_20151030,PCEPILFE_20151125,PCEPILFE_20151223,PCEPILFE_20160201,PCEPILFE_20160226,PCEPILFE_20160328,PCEPILFE_20160429,PCEPILFE_20160531,PCEPILFE_20160629,PCEPILFE_20160802,PCEPILFE_20160829,PCEPILFE_20160930,PCEPILFE_20161031,PCEPILFE_20161130,PCEPILFE_20161222,PCEPILFE_20170130,PCEPILFE_20170301,PCEPILFE_20170331,PCEPILFE_20170501,PCEPILFE_20170530,PCEPILFE_20170630,PCEPILFE_20170801,PCEPILFE_20170831,PCEPILFE_20170929,PCEPILFE_20171030,PCEPILFE_20171130,PCEPILFE_20171222,PCEPILFE_20180129,PCEPILFE_20180301,PCEPILFE_20180329,PCEPILFE_20180430,PCEPILFE_20180531,PCEPILFE_20180629,PCEPILFE_20180731,PCEPILFE_20180830,PCEPILFE_20180928,PCEPILFE_20181029,PCEPILFE_20181129,PCEPILFE_20181221,PCEPILFE_20190301,PCEPILFE_20190329,PCEPILFE_20190429,PCEPILFE_20190531,PCEPILFE_20190628,PCEPILFE_20190730,PCEPILFE_20190830,PCEPILFE_20190927,PCEPILFE_20191031,PCEPILFE_20191127,PCEPILFE_20191220,PCEPILFE_20200131,PCEPILFE_20200228,PCEPILFE_20200327,PCEPILFE_20200430,PCEPILFE_20200529,PCEPILFE_20200626,PCEPILFE_20200731,PCEPILFE_20200828,PCEPILFE_20201001,PCEPILFE_20201030,PCEPILFE_20201125,PCEPILFE_20201223
409,1993-02-01,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,,87.53,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,87.525,,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.404,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,79.441,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735,70.735
410,1993-03-01,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,,87.71,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.542,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,74.429,74.429,74.429,74.429,74.429,74.429,74.429,74.429,74.429,74.429,74.429,74.429,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,74.431,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889,70.889
411,1993-04-01,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,,87.99,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,87.985,,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.742,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,79.78,74.649,74.649,74.649,74.649,74.649,74.649,74.649,74.649,74.649,74.649,74.649,74.649,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,74.651,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095,71.095
412,1993-05-01,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,,88.29,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,88.289,,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,79.979,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,80.017,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,74.904,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336,71.336
413,1993-06-01,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.025,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,80.063,74.974,74.974,74.974,74.974,74.974,74.974,74.974,74.974,74.974,74.974,74.974,74.974,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,74.976,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404,71.404
414,1993-07-01,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,93.87,,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,88.46,,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.164,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,80.202,75.128,75.128,75.128,75.128,75.128,75.128,75.128,75.128,75.128,75.128,75.128,75.128,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,75.13,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552,71.552
415,1993-08-01,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,,88.61,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,88.607,,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686,71.686
416,1993-09-01,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,,88.72,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,88.718,,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.394,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,80.432,75.386,75.386,75.386,75.386,75.386,75.386,75.386,75.386,75.386,75.386,75.386,75.386,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,75.387,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793,71.793
417,1993-10-01,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,,88.82,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,88.824,,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.51,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,80.548,75.508,75.508,75.508,75.508,75.508,75.508,75.508,75.508,75.508,75.508,75.508,75.508,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912,71.912
418,1993-11-01,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,94.63,,89.07,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,89.067,,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.716,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,80.754,75.7,75.7,75.7,75.7,75.7,75.7,75.7,75.7,75.7,75.7,75.7,75.7,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,75.702,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097
419,1993-12-01,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,94.67,,89.13,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,89.132,,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.765,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,80.803,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,75.734,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129,72.129
