observation_date,JCXFE_19990729,JCXFE_19990826,JCXFE_19990930,JCXFE_19991030,JCXFE_19991124,JCXFE_19991222,JCXFE_20000128,JCXFE_20000225,JCXFE_20000330,JCXFE_20000403,JCXFE_20000427,JCXFE_20000525,JCXFE_20000629,JCXFE_20000728,JCXFE_20000825,JCXFE_20000928,JCXFE_20001027,JCXFE_20001129,JCXFE_20001221,JCXFE_20010131,JCXFE_20010228,JCXFE_20010427,JCXFE_20010525,JCXFE_20010727,JCXFE_20010829,JCXFE_20010928,JCXFE_20011031,JCXFE_20011130,JCXFE_20011221,JCXFE_20020130,JCXFE_20020228,JCXFE_20020328,JCXFE_20020426,JCXFE_20020524,JCXFE_20020627,JCXFE_20020731,JCXFE_20020829,JCXFE_20020927,JCXFE_20021031,JCXFE_20021126,JCXFE_20021220,JCXFE_20030130,JCXFE_20030228,JCXFE_20030327,JCXFE_20030425,JCXFE_20030529,JCXFE_20030731,JCXFE_20030828,JCXFE_20030926,JCXFE_20031030,JCXFE_20031125,JCXFE_20031211,JCXFE_20031223,JCXFE_20040130,JCXFE_20040227,JCXFE_20040325,JCXFE_20040429,JCXFE_20040527,JCXFE_20040625,JCXFE_20040730,JCXFE_20040827,JCXFE_20040929,JCXFE_20041029,JCXFE_20041130,JCXFE_20041222,JCXFE_20050128,JCXFE_20050225,JCXFE_20050330,JCXFE_20050428,JCXFE_20050526,JCXFE_20050629,JCXFE_20050729,JCXFE_20050831,JCXFE_20050929,JCXFE_20051028,JCXFE_20051130,JCXFE_20051221,JCXFE_20060127,JCXFE_20060228,JCXFE_20060330,JCXFE_20060428,JCXFE_20060525,JCXFE_20060629,JCXFE_20060728,JCXFE_20060830,JCXFE_20060928,JCXFE_20061027,JCXFE_20061129,JCXFE_20061221,JCXFE_20070131,JCXFE_20070228,JCXFE_20070329,JCXFE_20070427,JCXFE_20070531,JCXFE_20070628,JCXFE_20070727,JCXFE_20070830,JCXFE_20070927,JCXFE_20071031,JCXFE_20071129,JCXFE_20071220,JCXFE_20080130,JCXFE_20080228,JCXFE_20080327,JCXFE_20080430,JCXFE_20080529,JCXFE_20080626,JCXFE_20080731,JCXFE_20080926,JCXFE_20081030,JCXFE_20081125,JCXFE_20081223,JCXFE_20090130,JCXFE_20090227,JCXFE_20090326,JCXFE_20090429,JCXFE_20090529,JCXFE_20090625,JCXFE_20090731,JCXFE_20090805,JCXFE_20090827,JCXFE_20090930,JCXFE_20091029,JCXFE_20091124,JCXFE_20091222,JCXFE_20100129,JCXFE_20100226,JCXFE_20100326,JCXFE_20100430,JCXFE_20100527,JCXFE_20100625,JCXFE_20100730,JCXFE_20100827,JCXFE_20100930,JCXFE_20101029,JCXFE_20101123,JCXFE_20101222,JCXFE_20110128,JCXFE_20110225,JCXFE_20110325,JCXFE_20110428,JCXFE_20110526,JCXFE_20110624,JCXFE_20110729,JCXFE_20110826,JCXFE_20110929,JCXFE_20111027,JCXFE_20111122,JCXFE_20111222,JCXFE_20120127,JCXFE_20120229,JCXFE_20120329,JCXFE_20120427,JCXFE_20120531,JCXFE_20120628,JCXFE_20120727,JCXFE_20120829,JCXFE_20120927,JCXFE_20121026,JCXFE_20121129,JCXFE_20121220,JCXFE_20130130,JCXFE_20130228,JCXFE_20130328,JCXFE_20130426,JCXFE_20130530,JCXFE_20130626,JCXFE_20130731,JCXFE_20130829,JCXFE_20130926,JCXFE_20131107,JCXFE_20131205,JCXFE_20131220,JCXFE_20140130,JCXFE_20140228,JCXFE_20140327,JCXFE_20140430,JCXFE_20140529,JCXFE_20140625,JCXFE_20140730,JCXFE_20140926,JCXFE_20141030,JCXFE_20141125,JCXFE_20141223,JCXFE_20150130,JCXFE_20150227,JCXFE_20150327,JCXFE_20150429,JCXFE_20150529,JCXFE_20150624,JCXFE_20150730,JCXFE_20150827,JCXFE_20150925,JCXFE_20151029,JCXFE_20151124,JCXFE_20151222,JCXFE_20160129,JCXFE_20160226,JCXFE_20160325,JCXFE_20160428,JCXFE_20160527,JCXFE_20160628,JCXFE_20160729,JCXFE_20160826,JCXFE_20160929,JCXFE_20161028,JCXFE_20161129,JCXFE_20161222,JCXFE_20170127,JCXFE_20170228,JCXFE_20170330,JCXFE_20170428,JCXFE_20170526,JCXFE_20170629,JCXFE_20170728,JCXFE_20170830,JCXFE_20170928,JCXFE_20171027,JCXFE_20171129,JCXFE_20171221,JCXFE_20180126,JCXFE_20180228,JCXFE_20180427,JCXFE_20180530,JCXFE_20180628,JCXFE_20180727,JCXFE_20180829,JCXFE_20180927,JCXFE_20181026,JCXFE_20181128,JCXFE_20181221,JCXFE_20190228,JCXFE_20190328,JCXFE_20190426,JCXFE_20190530,JCXFE_20190627,JCXFE_20190726,JCXFE_20190829,JCXFE_20190926,JCXFE_20191030,JCXFE_20191127,JCXFE_20191220,JCXFE_20200130,JCXFE_20200227,JCXFE_20200326,JCXFE_20200429,JCXFE_20200528,JCXFE_20200625,JCXFE_20200730,JCXFE_20200827,JCXFE_20200930,JCXFE_20201029,JCXFE_20201125,JCXFE_20201222,JCXFE_20210128
1988-10-01,85.465,85.465,85.465,79.65,79.65,79.65,79.65,79.65,79.65,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,75.064,,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.21,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,68.243,64.367,64.367,64.367,64.367,64.367,64.367,64.367,64.367,64.367,64.367,64.367,64.367,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,64.368,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165,61.165
1989-01-01,86.513,86.513,86.513,80.52,80.52,80.52,80.52,80.52,80.52,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,75.923,,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,68.999,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,69.032,65.047,65.047,65.047,65.047,65.047,65.047,65.047,65.047,65.047,65.047,65.047,65.047,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,65.049,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832,61.832
1989-04-01,87.402,87.402,87.402,81.25,81.25,81.25,81.25,81.25,81.25,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,76.564,,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.606,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,69.639,65.627,65.627,65.627,65.627,65.627,65.627,65.627,65.627,65.627,65.627,65.627,65.627,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,65.628,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394,62.394
1989-07-01,88.149,88.149,88.149,81.88,81.88,81.88,81.88,81.88,81.88,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,81.41,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,77.155,,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.087,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,66.099,66.099,66.099,66.099,66.099,66.099,66.099,66.099,66.099,66.099,66.099,66.099,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859,62.859
1989-10-01,89.279,89.279,89.279,82.82,82.82,82.82,82.82,82.82,82.82,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,77.892,,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,70.767,66.699,66.699,66.699,66.699,66.699,66.699,66.699,66.699,66.699,66.699,66.699,66.699,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434,63.434
1990-01-01,90.231,90.231,90.231,83.69,83.69,83.69,83.69,83.69,83.69,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.15,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,78.814,,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.604,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,71.638,67.45,67.45,67.45,67.45,67.45,67.45,67.45,67.45,67.45,67.45,67.45,67.45,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,67.451,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165,64.165
1990-04-01,91.598,91.598,91.598,84.78,84.78,84.78,84.78,84.78,84.78,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,84.24,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,79.852,,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,72.583,68.195,68.195,68.195,68.195,68.195,68.195,68.195,68.195,68.195,68.195,68.195,68.195,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,68.197,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882,64.882
1990-07-01,92.701,92.701,92.701,85.67,85.67,85.67,85.67,85.67,85.67,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,85.18,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,80.649,,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.288,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,73.323,68.873,68.873,68.873,68.873,68.873,68.873,68.873,68.873,68.873,68.873,68.873,68.873,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,68.875,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537,65.537
1990-10-01,93.704,93.704,93.704,86.45,86.45,86.45,86.45,86.45,86.45,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,81.311,,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,73.945,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.444,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,69.446,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088,66.088
1991-01-01,94.906,94.906,94.906,87.3,87.3,87.3,87.3,87.3,87.3,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,82.238,,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.665,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,70.034,70.034,70.034,70.034,70.034,70.034,70.034,70.034,70.034,70.034,70.034,70.034,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,70.036,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674,66.674
1991-04-01,95.76,95.76,95.76,87.96,87.96,87.96,87.96,87.96,87.96,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,82.868,,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,75.326,70.562,70.562,70.562,70.562,70.562,70.562,70.562,70.562,70.562,70.562,70.562,70.562,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,70.564,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188,67.188
